Customer(id,name,gender,rank)	15000
103923,308416,2
105215,304767,1
110901,314896,5
110232,303003,3
112817,300136,2
109006,305187,3
102511,318552,1
106380,304030,2
106454,310096,4
104441,318998,1
104074,312002,1
109555,308214,2
108520,305475,1
110917,313517,1
108662,309866,1
112826,303305,2
109021,302767,2
110217,314396,2
103160,319756,2
113665,307578,2
103580,309823,1
102420,306296,2
101688,305894,2
111469,303950,1
112332,317281,4
103331,300086,2
112195,317842,1
107230,319466,1
106370,310079,3
105759,311049,3
107553,317583,2
109289,314001,2
111582,304361,2
103564,318470,1
104055,318360,4
104102,316458,1
105302,318504,1
111858,316802,3
104524,305065,2
102907,305175,1
108673,303403,5
104223,301169,3
107783,318592,3
107613,319837,2
112380,311998,4
110921,308552,1
107710,313977,1
112293,303426,2
114782,312972,2
113255,304636,1
102616,316465,1
102688,314377,4
114783,313988,1
100520,303008,1
100258,310915,1
113845,319895,3
105540,314128,2
114242,305129,2
103229,312269,2
106746,314545,2
109011,316286,2
101364,307436,4
110342,316074,1
114229,311355,2
107365,311802,3
107332,318782,1
102499,313208,1
100127,311129,3
109950,304625,2
109608,310866,3
111156,318675,2
111427,308464,2
103701,310767,1
113983,317501,1
107374,305975,2
103547,314565,4
102898,302272,2
100088,316501,3
105352,307681,2
101418,317052,1
102962,313298,2
109896,315244,2
114145,313902,1
109666,306105,2
101468,310032,2
109744,313784,2
103431,310841,2
107599,308961,3
111230,306024,1
104044,301198,1
103593,309568,2
102912,303801,2
111559,315269,3
107780,308033,1
101437,310782,1
112196,313349,1
108565,301172,4
108998,305094,3
111754,308209,4
105305,307273,2
113496,306370,2
101144,315123,5
114992,314844,1
103703,306389,1
107938,314417,2
113783,309601,2
106613,305619,1
104433,310108,4
112802,307857,2
103451,310164,2
100780,317899,1
112781,307597,1
109377,305334,3
109307,304826,1
104359,304630,3
107119,301826,3
105856,300354,1
107841,314780,1
114208,303396,4
105649,314322,2
112515,313045,1
101977,301313,1
113394,306756,2
103581,319287,2
107820,302288,1
102180,300852,4
107391,305929,1
102454,312777,3
105742,304754,3
110917,310331,5
105585,303425,1
101758,319616,2
106994,301245,2
110343,311968,3
107556,316287,2
109240,310101,6
111236,303377,1
114428,300907,1
108850,307345,1
104982,312352,1
111134,304846,1
103998,319588,1
113901,309738,1
105828,305402,2
112427,301206,1
104073,302261,1
109247,309336,5
114514,311515,1
114324,318663,2
112566,304229,2
105724,319565,2
100285,312764,2
101077,319556,1
109552,317565,1
111213,300377,2
107157,303254,2
109800,312236,2
102706,316998,2
100278,317677,2
111967,303584,1
112183,318368,3
105622,312232,1
101657,313401,1
111132,311027,1
100549,302049,1
105767,303051,3
100263,316686,3
109263,308169,3
113093,315310,1
109519,306233,1
107597,313948,1
107026,309080,1
111400,302473,1
106112,312569,1
107259,302708,1
110624,318427,2
107195,316594,1
114358,315540,3
110910,319622,3
106596,304393,2
104830,315433,4
110522,315538,2
100342,300579,3
108823,306298,1
110884,301199,2
110335,308413,1
110264,301115,4
103405,314216,1
105961,300869,1
100767,316764,2
114156,317086,2
104847,310443,4
107934,314666,1
109734,301881,8
112326,319326,1
107257,306555,1
104398,313216,2
107262,301979,2
107297,314730,1
106909,302321,1
103900,314663,4
106904,305643,4
107998,302292,3
104117,316358,2
103489,305856,2
111008,309586,2
105561,301739,1
109908,302417,1
101985,317066,2
114745,317111,3
112915,316321,2
110228,317227,1
111958,316167,1
107724,317156,1
100911,318021,5
113784,306669,1
110835,315447,1
111292,305762,5
102440,309641,2
102666,318032,2
114601,309498,1
113219,308152,2
108145,304668,5
110846,315883,2
110132,319441,1
107277,303087,1
109579,315791,2
100036,318680,4
110478,318205,2
107715,315151,1
107145,300339,2
103337,307918,2
113945,308285,2
104192,312802,1
104798,305880,1
101766,308903,2
104761,312435,2
107231,305199,3
107020,315663,2
107813,307579,2
113358,317695,2
101162,306655,1
101758,300456,2
100786,315394,1
113357,304097,2
106332,312475,1
108534,307348,1
107871,313749,1
112791,302043,1
105431,300491,1
109543,308611,2
107647,319116,3
107264,315275,3
110525,300375,1
111124,317478,1
111387,315040,1
104000,300692,1
103954,308617,3
108221,301164,5
113694,319209,1
106452,312661,5
102847,314696,1
110504,310760,2
100700,304704,1
109965,306927,2
104959,313021,3
111596,309193,1
107709,318013,3
107950,302659,1
104157,309617,3
106806,313311,2
106902,300282,3
101330,310224,2
104259,319948,2
108416,309468,2
112424,319853,2
109123,316280,2
103563,314102,2
100476,316687,2
103293,318864,4
108547,315451,1
102473,311320,3
104013,300650,3
113545,307420,1
100829,301882,2
109726,310971,2
114229,301564,3
100774,317225,2
113587,317428,3
101877,307176,1
107439,313686,1
106095,313678,1
104969,305931,2
113769,312741,1
106421,303146,2
111461,300134,2
102232,314174,2
110236,302941,2
111585,318374,1
111227,300424,2
109203,303375,1
102129,308503,1
107239,312444,2
111125,315437,1
105924,313630,2
108721,310429,1
103673,318716,1
114147,314253,1
103759,305228,3
105065,307318,1
103193,304823,1
100674,319201,3
100148,319192,3
105873,304619,3
108593,300797,1
113859,318241,1
103120,310212,1
108757,301828,1
111589,309951,2
101864,307494,2
111021,304944,5
113479,317803,2
101527,302157,4
108469,311976,5
100748,309980,2
106306,319463,1
104792,319704,1
114068,312833,1
107457,311594,1
113368,301281,1
100045,300975,3
102872,318119,2
107326,305816,2
106371,300898,2
102582,308549,1
111498,318196,5
110205,317641,1
113950,301714,2
104136,310409,3
111437,306497,1
108265,302300,3
104237,307994,2
114291,302827,3
110541,308422,1
101453,312882,1
105384,308673,1
102604,301789,2
106866,301082,2
102290,310827,2
114827,308177,3
108227,302382,4
106737,306456,1
102244,314569,2
112592,300498,2
105093,303920,2
100275,304503,1
100374,306443,2
109369,302765,2
103858,309330,1
107275,305104,1
112232,314961,2
113386,314058,2
109543,300294,2
109731,312603,2
109935,301694,2
110364,311730,2
110596,300123,3
110422,310929,2
112236,316944,3
109322,307404,3
103917,306050,2
104214,310314,2
103578,312040,2
111143,318754,1
100565,311916,1
114126,300127,3
103323,319272,3
109485,309852,3
106605,313801,2
100897,304872,2
111075,300175,3
106975,310979,2
102560,303306,1
101016,315486,1
113571,304350,2
102006,301439,2
111906,308255,2
114327,303738,4
104254,302709,1
106575,315384,1
107291,301945,2
110807,300851,3
100526,303062,1
107034,312503,1
111079,302408,4
114748,304707,2
114191,317536,2
101107,307973,2
108272,308413,3
109648,313025,1
110409,318355,2
100268,301706,2
106185,308072,1
100213,319655,3
112529,311921,1
109944,314191,3
110893,306969,3
102150,314829,2
105721,314939,2
114297,308764,2
100837,315138,3
110941,319531,2
102530,309391,1
113505,307673,2
112132,301619,2
103189,314649,1
110120,313392,1
103204,303727,1
103333,319771,1
109361,311345,4
106948,306269,2
111915,309159,1
102098,317293,2
104282,318091,1
102531,315671,7
104977,309225,2
103878,314167,3
111044,316159,3
112405,305374,2
111145,309278,3
108387,308108,2
108657,306118,2
104462,307731,2
109485,319245,2
114308,303226,2
111603,317433,3
110175,310327,2
102808,313377,2
108739,318035,2
114140,314351,2
112900,304618,1
101955,310880,2
110955,315624,4
112033,310369,2
112527,311340,3
114546,313748,2
104222,308648,3
113929,313449,1
104667,317950,1
112024,314373,3
103543,300036,2
114354,301501,1
111426,302688,2
110430,302139,3
101120,310221,2
113284,305112,2
100398,313300,3
108287,307072,5
104235,311987,1
112995,302097,1
102778,300729,1
107885,302363,1
107940,314375,7
109920,306592,2
104448,300784,4
104364,303925,3
114349,313273,3
106599,300863,2
110756,306297,1
101934,301431,2
111536,311961,5
110993,319750,2
109559,313653,1
105876,313641,2
106343,305529,1
102210,314125,3
112660,309541,1
100426,311603,2
113878,301545,3
101764,314157,1
110141,316713,3
106226,304094,1
100239,300025,2
113249,311646,2
111557,311713,1
114823,305555,2
102412,314073,6
105036,318393,1
112903,302478,1
111947,307994,2
106663,310779,1
114736,319926,6
105949,304112,2
101568,307996,1
111060,317198,2
113222,316206,2
106353,313641,1
113610,310497,2
104860,318372,1
114601,308442,1
112079,307512,1
108874,302033,1
112643,319436,4
106053,312881,4
105623,300573,2
101835,300726,1
103147,309784,1
103194,306061,3
110974,319675,4
102344,315767,2
105877,310327,3
104693,302565,1
107117,315952,2
107923,316189,3
114326,318106,2
110223,313107,2
111504,308893,2
106135,318224,4
101206,311378,5
111907,311470,1
101719,304548,1
107285,301914,1
102738,300048,1
107595,314544,2
107087,317252,1
107290,317154,2
103386,308419,1
111738,303793,5
109177,319070,1
110206,300721,2
107082,307772,4
111994,307049,2
109776,306387,2
108853,306288,3
107085,309324,3
114431,308913,3
101455,302242,2
114177,301863,2
108116,315139,1
112001,316129,3
110823,305805,4
109933,316351,1
101403,315857,2
114917,305906,3
112260,313044,2
109787,308095,3
114827,318024,1
106707,318204,1
101320,318039,4
109413,306225,1
100647,317240,2
100600,314745,1
109726,317303,2
110887,311934,2
110890,314577,3
104413,318143,2
108791,315540,2
109322,319884,2
113623,317827,4
101893,304936,1
101487,302576,1
104385,304934,2
111087,301440,3
103634,311629,1
108040,309002,1
110087,308884,2
110397,317463,2
106919,316133,1
100340,319139,2
100542,314397,1
105164,308026,1
105670,315946,2
106063,305531,3
101392,302379,1
102303,305944,1
107747,318068,2
104874,307028,1
113833,303911,3
107607,317699,3
106654,314522,1
108103,316492,2
113034,313655,3
102935,313674,2
104308,317047,1
102155,305670,1
111614,306854,4
105258,312414,3
114805,313538,1
103182,309665,2
102728,317819,1
103738,305744,2
113494,305428,1
108508,316735,2
101058,301856,2
105570,315217,1
111352,303237,2
114822,300254,3
101751,306012,2
111124,302896,2
104718,310222,2
101937,315105,1
108888,312152,1
104747,316190,4
108826,302247,1
106789,311623,2
113346,319837,1
105881,306028,2
108631,315753,1
103989,318480,1
100333,306898,2
112049,307210,2
112616,301069,3
104021,307583,2
108021,307842,1
102229,300297,6
111494,314506,3
112326,317810,4
107636,310035,2
114120,310968,3
113540,315866,3
114395,301707,3
109037,305743,4
108348,308170,3
101886,319188,2
103671,304585,3
107378,300158,2
103052,306094,1
111797,310610,2
102979,312783,2
106005,300584,7
106961,300308,4
113755,314059,1
103819,311675,1
105058,301591,4
104472,306670,2
106108,302105,2
102241,302702,2
108274,318642,4
102394,304460,4
110178,310996,1
101272,318314,2
112136,304706,1
104906,306781,2
103303,306196,2
105977,305902,6
106015,300912,1
110386,317716,4
112102,315762,1
114552,303098,2
113985,300964,1
107804,304991,3
112154,315910,1
101487,319473,1
105968,311399,2
101268,302064,1
102140,311721,3
107056,306673,2
105704,300032,1
101020,302904,1
110880,300787,3
112767,303068,1
103666,305689,1
110901,319782,1
112655,315645,2
105869,311473,2
106145,303387,1
114836,310955,1
109733,305440,1
105596,302994,2
104368,305164,3
111194,301304,1
109716,305427,3
105809,305759,2
113985,318231,2
114145,319229,2
113318,318351,1
107292,313401,5
109943,315012,2
104861,314571,1
114990,314478,2
107577,302815,1
104988,318714,1
105775,306322,1
114622,307206,2
106465,307187,3
112290,302467,2
106659,305091,2
108505,318034,1
114241,319029,1
107389,316647,1
105370,302414,1
111617,317161,2
114337,302117,1
114470,306159,3
101432,303012,2
107058,300612,3
113580,308900,1
114824,304931,3
103070,317556,1
106516,310234,2
106462,313011,1
113374,302027,2
103223,306321,2
103076,313734,1
107552,311762,1
108601,306832,1
111447,311594,2
107467,313055,2
113309,313729,1
106046,309403,1
114446,301871,3
114539,305502,3
103424,317185,1
103181,316212,2
103184,309170,2
100736,313020,2
112194,308882,2
106603,304612,1
112872,309954,7
102244,311504,2
100143,316565,4
111280,318067,2
108311,303665,1
100337,319155,2
112529,306155,3
114096,307433,2
105976,308462,2
100291,315678,2
108395,304468,2
102717,301903,2
110639,308106,3
101250,300458,3
100670,303888,2
101385,306030,2
105812,318710,2
107154,317934,2
111166,316960,2
101536,304494,2
110643,311235,1
112382,309060,1
109429,306565,2
107787,314744,2
100822,300032,1
104575,302787,3
109893,317822,1
109037,312755,1
111608,315262,2
102313,300741,2
108537,306381,4
109897,304809,1
110892,307790,2
108790,300034,1
104764,300114,1
106153,301411,1
111803,309600,3
113704,309330,1
105720,314606,2
109840,317127,1
112448,309349,2
104986,308334,3
111007,308192,4
103904,318080,2
109382,304397,2
109262,304110,2
109125,308074,1
102635,300662,2
105575,316040,3
109231,310827,5
105282,304139,1
112253,308688,1
109270,311112,2
114488,304509,2
111715,300070,2
100583,301944,2
114701,305917,1
110794,308253,1
113057,311257,1
108524,313815,1
109247,302775,2
100625,308867,2
113503,315397,3
108935,318451,2
110886,302502,3
105582,307625,1
103792,310764,2
112330,310775,3
110053,308572,2
113037,305893,1
104669,315245,2
113583,308491,1
103630,317032,4
102808,301233,2
113051,319337,1
107762,310550,5
101715,310011,1
101145,305606,2
113002,311776,3
104756,317666,1
110504,303047,2
114403,301212,1
101477,310803,1
110744,301943,2
105655,305882,1
107432,311210,2
102632,316163,6
104769,314686,2
106970,303526,4
110083,304299,5
100700,313136,2
101481,314366,2
108828,302428,1
113015,306806,1
102092,307162,1
108267,303618,1
107943,314155,1
109221,303236,3
102986,313250,1
109640,307984,2
110661,306916,1
111337,313325,2
104609,300424,1
108405,314674,1
114138,302648,4
109716,313770,1
114996,318990,2
105170,303984,2
101368,302775,1
110722,300179,1
103133,307539,2
100803,304147,2
102464,302322,2
104085,308161,2
107582,317975,2
114554,317058,3
113175,302585,1
101943,314444,3
101243,310269,1
103570,318279,2
112542,311036,1
113083,306318,2
111165,309859,1
106349,304235,2
112935,315469,3
114515,303741,4
104734,304523,1
110093,300885,2
111326,313308,1
111546,300595,2
109731,302996,2
110806,304974,1
112524,312345,2
103547,318537,1
101796,312224,2
104665,312190,1
114805,302260,2
107991,319991,3
108652,318863,1
104185,308687,2
102634,312735,2
109370,302740,5
100615,315746,2
107225,316840,1
109687,303241,4
104797,315419,2
108422,317240,1
104043,300562,1
113285,311332,2
104612,301827,1
100708,302003,1
110121,308534,1
100144,318783,4
108913,307909,1
114908,300211,3
103671,316828,2
110969,317067,1
102574,317497,2
112496,319928,1
114398,318540,2
101563,317113,3
101662,305176,1
109178,304099,2
113049,316432,2
114810,313690,1
109931,310682,3
114653,311381,3
106619,315183,3
100174,300381,3
109201,312056,1
100603,308333,1
100710,300274,1
106115,312851,1
113984,314858,1
101192,304493,2
113181,300033,2
105620,319821,2
105724,314729,2
114661,319669,2
108466,317926,2
108426,319643,2
104104,304878,2
106725,305862,2
112735,300617,3
113464,314414,2
104494,302448,2
102530,307807,1
113527,314481,2
111233,303350,1
108672,308809,3
104567,302466,1
100565,310504,1
109296,301892,4
105792,308592,5
100391,305423,3
107419,308534,2
107030,315240,3
106339,319071,3
108564,309734,3
102684,307940,1
111406,300530,2
112169,301806,2
109704,303368,1
100522,306777,3
105267,318740,1
110357,319157,2
113159,307445,2
104863,310912,2
105071,306941,1
114794,309292,3
100298,304623,5
102183,307839,1
104517,304895,1
112235,311533,1
102723,318261,4
107331,314272,4
107703,319113,1
112513,306544,1
105383,304488,1
108502,304491,3
108432,309389,2
111288,319373,2
110358,308552,3
109939,310728,2
107770,308282,2
103769,315582,1
100195,305879,1
107164,313345,3
112608,314722,1
112576,318393,2
104722,304563,1
106516,304701,2
112012,301460,1
107703,309624,1
114988,311679,1
111828,310213,1
101193,306657,1
109792,306291,2
114452,312762,1
102521,304642,2
112649,309146,1
112590,318980,2
113813,301381,2
112091,309308,1
113047,303248,2
109235,318657,1
113720,304577,1
107294,302684,2
101661,300050,1
113451,314309,2
114010,302893,2
113004,317161,2
108870,305297,2
100630,307879,2
112395,301675,2
102312,312877,1
104932,319229,2
107537,307455,1
100262,303227,2
110291,306736,2
106249,312105,3
111732,304871,1
111271,316573,1
114978,307579,1
109409,313250,1
107508,316951,5
105046,301651,2
111349,311798,1
100142,300539,2
113426,318407,1
111904,310139,1
103424,312425,2
109314,318628,1
110729,312848,2
108367,308888,1
109237,315934,2
105327,305741,2
113075,313610,1
112052,309833,2
100903,312284,3
104289,301062,2
105843,313518,2
107939,301615,2
109880,312780,4
102538,314209,1
107547,304404,1
106118,306730,3
109426,317431,3
110379,317965,4
109934,303669,1
102719,319356,3
102001,308196,2
110617,314876,2
106791,312426,2
105801,302340,1
107054,311774,2
112004,311645,2
103911,307850,1
103231,311139,1
104988,311755,2
111001,311746,2
110602,314351,1
102923,310553,1
114838,306709,2
101225,309562,1
103474,307056,4
102535,310087,1
104086,315716,3
100526,305334,2
100537,306759,1
100278,313038,1
110247,317025,2
114484,300647,1
104657,318123,1
110883,314125,2
111499,301427,3
103316,312029,1
111903,304694,2
106024,308006,2
104708,316901,2
103401,313161,1
100907,310688,4
103183,303673,2
113597,311453,2
114239,305083,2
112656,316001,1
105555,315943,1
106281,305381,2
107102,301444,2
107425,305170,2
111502,300047,3
107690,310885,2
106443,304340,1
101433,302187,2
102452,316947,1
109691,319109,2
111422,317852,1
104761,308325,2
113214,318963,2
103950,312623,1
102627,318540,2
100725,303992,1
104623,306927,2
105949,307242,1
108173,308053,1
111967,309822,4
106881,313928,2
113660,311839,2
101469,316358,4
114193,302669,2
113160,317983,2
100284,304695,2
103174,311506,2
106285,314495,1
105013,316499,2
109512,304282,2
103595,319080,1
105472,309613,2
103155,308710,4
111011,310960,1
101639,310840,2
110530,315758,3
103868,311832,4
107223,315779,2
101771,307540,2
114230,306172,4
108708,305866,1
102246,309274,2
105842,308171,1
114815,308207,1
112707,311227,2
114196,302750,1
113463,317871,2
111552,304638,3
110174,301357,2
111082,316760,1
101628,317615,1
103154,303268,4
110502,310783,1
113563,309328,1
114788,304348,1
112569,302936,1
103975,306260,3
107250,313038,1
106257,317447,2
107647,305811,1
108697,307050,2
101625,301019,2
107374,301856,1
106942,316973,1
100457,307202,5
103731,318048,2
106437,314808,4
112529,315679,1
105232,306078,1
112145,314981,2
103361,306400,2
114418,315745,2
104730,316253,1
112424,308339,3
113644,311942,3
109876,306540,4
102983,304064,1
102032,308594,3
110617,317118,2
109593,301273,2
114324,319527,2
100893,309866,1
104498,319445,3
108404,305887,2
104874,308563,1
103593,315588,1
107034,308926,2
112160,302360,2
105108,312005,1
102287,300073,2
114091,316585,2
104742,312603,1
100165,309533,1
109529,304129,2
104504,301382,1
105946,304002,1
101454,316603,2
103089,308373,3
110595,309445,1
106982,313668,3
113891,318240,1
103427,304204,2
103862,310744,2
103852,310619,1
107766,311084,2
102416,316849,1
112821,303438,1
103407,302079,2
113706,305057,1
102715,306154,2
107218,300153,1
108465,304936,2
106968,308542,1
113071,304769,2
108655,310120,1
111205,306735,3
113644,308772,1
104822,301214,2
113542,318541,1
106685,309868,3
109536,305587,1
109146,304137,3
109139,317303,1
114413,305304,1
113406,312076,2
100663,309420,1
104760,301047,1
114621,314987,1
101658,300464,1
100510,308366,2
104383,319007,2
101970,318110,3
105380,315742,1
101467,311544,2
109690,313021,3
101901,318826,3
112585,311705,2
101414,317267,4
109581,308707,2
109880,319590,2
111490,310047,7
106573,302855,1
113081,317153,2
112199,317643,2
100299,302929,3
111119,307868,2
100690,308776,1
108484,314419,1
106716,308400,2
109441,316316,3
112905,309608,2
100481,317076,3
110418,311965,1
108100,307214,2
108330,303218,2
102610,305673,2
102846,301880,1
107468,313147,4
114502,312246,1
100919,303209,4
104651,313281,1
103570,314379,1
109041,315652,1
114412,304141,1
111860,314202,2
111361,300936,2
110820,304526,2
101652,301933,2
104507,302977,4
105876,311898,3
101251,310724,2
113688,311425,1
106994,303001,2
111028,310056,1
114911,318805,3
107804,303011,4
111300,306145,1
107326,304508,1
110764,318740,2
107762,305963,2
106803,305210,1
101026,301278,2
113931,306384,1
106876,309042,5
111299,310436,2
111077,301911,2
100015,311161,2
105069,312015,8
104613,310497,1
101167,318990,2
110523,319520,1
106983,308987,2
106884,305647,2
107204,305197,3
107922,312023,3
108445,307919,1
105426,302577,6
110334,315485,3
101933,300556,1
104642,305668,1
108251,309510,3
112487,306341,2
106071,314673,3
108463,315441,1
102816,312112,2
114923,300974,1
106091,319830,1
102288,300656,4
111948,303149,2
108027,302304,2
113748,318220,1
109990,310264,1
114217,304768,2
100211,317381,1
108675,306116,2
106693,311235,1
106842,303560,1
113275,314916,1
104299,305517,2
110279,302633,2
102554,317222,2
104329,317862,2
110247,305848,3
108470,312066,1
110163,305882,2
106548,303604,3
101689,311797,2
114333,310087,1
101143,317509,1
106649,315510,2
113964,309334,1
100174,307024,2
108137,308104,3
111953,314708,2
100690,307691,1
104100,305750,3
106532,309539,2
102424,317784,2
114182,300484,3
106033,300465,2
106298,305558,1
107391,301897,2
112666,312754,2
106705,302362,1
108957,300194,2
111705,302960,1
108049,317028,2
108388,303945,1
108032,305960,1
102489,303158,1
105941,314317,1
113799,310104,2
113974,319783,4
105593,313123,1
107465,305083,1
113867,309661,2
101856,316129,3
100443,316191,1
104055,300513,2
113194,313682,1
100890,317654,1
106227,318227,2
102546,315405,2
100585,306768,1
107878,302086,1
109794,301192,2
109956,316849,2
112431,303343,1
104007,309394,1
105459,309543,1
104359,315486,1
110362,311462,1
112982,300571,4
112273,307574,2
107951,304131,2
110162,303248,2
114023,317441,1
114566,305920,2
103502,314417,2
106018,301956,3
103316,305956,1
109365,304428,2
109558,307225,1
112582,310139,2
101720,317733,2
113991,313092,1
107945,318188,1
107462,301677,2
104276,308580,5
107105,311279,1
111035,307065,3
108623,316659,1
103564,310723,5
106427,315798,3
104150,312081,2
100970,312773,2
100370,301057,2
109185,319873,1
101172,305252,1
109786,308604,3
104720,305727,2
106277,301050,2
105023,306468,2
113609,314320,2
113114,307069,2
108298,310728,2
110475,302849,2
109546,317787,6
105744,307740,1
107866,308948,1
113033,300523,3
110447,301651,2
107455,312605,2
102543,313543,1
105357,318931,1
111995,317746,1
103848,306783,2
112861,303561,1
112464,307432,1
110016,314033,2
102991,316036,2
100205,315075,1
100742,318045,1
112354,317096,1
111220,300524,1
112258,315004,1
102641,314016,5
112153,314414,1
105596,306168,1
105815,308990,2
113074,313668,1
112122,301118,3
102376,301319,2
114878,305362,1
100829,319959,2
102742,310223,1
106019,309947,1
107825,311422,4
102157,302444,1
112048,303578,3
100736,309236,2
109068,311085,1
102467,311441,1
110834,313527,1
107664,311794,1
105808,318503,1
102987,307128,2
101087,316095,1
107600,302198,2
107272,314771,5
103358,312626,2
110785,304010,1
100800,311777,1
104135,316891,2
101823,308430,2
102235,313009,1
101163,314003,2
113399,311655,2
106362,313309,2
103656,300492,4
112717,306220,1
113963,314400,2
106847,300272,2
103537,310292,1
111047,305677,2
103869,305358,2
106946,314423,1
101330,306082,2
113091,307158,3
101567,303609,1
106702,317475,1
105428,318061,2
100286,319432,1
107940,311178,3
108764,316996,1
114491,309167,2
108408,318820,2
108223,318410,1
105383,301322,3
102313,314431,2
100005,316778,2
107947,303106,2
102018,303559,2
105080,303575,2
112399,305658,2
109272,301656,5
105015,312267,2
112899,316623,3
112904,308277,3
112579,301207,2
113337,306534,1
109364,308095,1
107564,311996,1
105414,307494,3
114155,314984,2
113695,315167,5
100907,313006,3
109546,317198,1
113437,307299,1
107916,303401,1
108930,300397,2
108315,314936,6
101149,312326,2
111800,305493,4
100554,304121,3
109931,302156,1
111163,304131,2
106611,315644,2
102951,319890,1
103989,315987,3
106266,319049,1
110450,311541,3
106329,300602,2
110571,314421,1
106389,301642,2
103054,311897,4
104709,311152,2
110760,307834,1
101582,309717,2
114138,310529,2
107140,315924,3
103133,318571,2
111063,312731,3
101856,311462,1
106489,319656,2
104183,305009,2
103692,319213,1
100795,316927,1
102495,311020,2
114862,313652,2
105871,309339,1
101285,318085,1
104247,318497,1
107502,301020,3
107962,313782,2
101129,309458,1
105069,309830,3
100489,314483,4
110568,313006,2
113234,306141,3
111795,301053,1
101226,310080,4
107227,311028,3
112321,313662,1
106212,315366,1
100530,303852,2
114406,315992,1
107258,315151,3
105185,316034,1
101070,310880,2
114866,317739,4
104406,316552,2
104062,302832,3
110086,312388,2
110356,309501,2
106713,314497,2
102509,301425,2
110430,303296,1
109629,307487,1
113189,316819,2
101497,313511,3
101448,305789,2
108352,304352,5
113836,307414,4
107547,315409,1
101631,312548,2
104286,316179,1
111377,316323,3
100871,301808,2
110325,306782,2
105156,314983,2
103271,319762,1
107479,311589,1
114533,300881,1
101987,302796,2
113415,310652,3
101573,310479,1
103168,317384,2
112845,317780,1
113316,304442,2
109852,316720,4
107026,308458,1
112382,309838,2
108666,300963,3
101799,315368,1
107710,303073,2
104199,301931,1
106850,312337,1
114152,303575,4
102892,318132,1
100452,310844,2
103702,315963,1
100841,305502,1
108529,302668,1
105478,307186,2
108202,317147,1
113437,306302,2
106543,305905,1
101329,310332,2
114704,305864,1
101007,311063,1
106496,312941,2
101110,303307,2
101066,319452,3
101528,307401,1
109718,315143,1
102129,318096,3
102203,310255,2
114645,315637,1
111756,308008,2
102523,310907,2
108302,304665,2
108502,318011,3
109125,314713,2
114656,317693,2
110940,314291,2
106206,307292,2
103307,311554,4
108481,300454,3
109528,311157,2
106193,315225,2
100089,309932,1
109169,316583,2
112062,313272,2
102656,308530,3
111297,314782,3
106732,307120,1
110623,310388,2
109310,309191,5
103029,319330,1
109562,319633,1
103549,314723,2
112029,317753,2
102665,303681,3
105527,316508,1
113828,315451,1
108441,309001,3
101358,305986,2
102302,309569,1
110814,316150,3
112227,313271,3
104927,308237,2
109032,302703,1
105997,314317,2
109894,311075,2
104503,307373,1
109080,307257,1
110932,301943,1
113364,310574,2
108424,300968,1
101249,317070,3
112982,306094,2
112968,304568,1
113700,316264,2
109045,317182,3
103404,317962,4
106301,304034,2
113879,319286,3
113967,307610,1
113505,301858,3
113245,308333,1
114266,305432,1
112570,310739,1
113193,314321,3
103786,309177,2
114776,300825,1
113503,309082,3
106893,315918,1
106288,317606,2
107932,307168,2
101361,305790,3
104351,316690,2
110479,318293,1
103824,317079,3
106995,303664,1
102571,303413,2
113844,313191,1
111663,316613,1
101055,307681,2
105107,304016,1
113424,305947,3
107218,307283,4
108448,308737,1
100729,310107,3
105998,300371,2
110590,309770,2
113800,315457,4
114352,302064,3
103569,300399,2
102715,316145,3
101618,302513,1
107859,301349,2
102859,301263,2
102021,312755,1
103192,307906,1
104187,303380,2
109622,315861,3
104022,318998,2
111980,305828,1
100748,310390,2
109213,316767,2
103977,312900,1
106218,305608,4
101567,310242,2
106066,317968,1
101296,301733,2
112156,301789,2
107248,302354,1
108721,318439,2
111685,308385,2
107428,305526,2
111008,311453,4
100811,302789,1
104436,306402,1
109117,313474,1
108604,313789,2
106355,317259,1
110366,301615,2
106457,309841,1
112339,316586,4
112531,307288,2
105470,302417,2
101890,313941,2
112203,311644,2
107391,302190,2
112735,301937,1
100612,316381,2
113564,300428,1
114816,313197,1
110219,314359,1
107249,314299,2
101297,314994,1
103169,312117,2
103868,303052,3
110283,301534,2
113773,315815,2
112300,318823,1
106342,313623,2
106172,313271,1
100275,314435,2
109348,315684,2
104306,309762,1
102104,315575,3
108468,313023,1
110900,304268,1
102428,310198,3
105592,311983,1
101364,306932,2
112286,319103,2
112813,319417,1
105488,317774,2
112221,311193,4
110980,308094,2
108056,308406,2
108746,317541,1
110945,304679,3
100202,310921,1
102783,310933,1
110967,316741,1
113619,301720,3
111784,304834,2
107070,309949,2
101084,317374,1
110941,317667,1
101115,309352,2
104790,312024,1
103657,306784,3
114978,318272,1
100692,317467,2
111955,319150,1
108571,309533,4
114949,304713,1
107742,308318,1
110886,304968,3
100018,311397,2
108391,306070,1
111980,312623,4
106418,315502,2
104243,307400,2
106075,300095,3
108880,302415,2
103154,319752,2
100550,302742,2
114653,315900,1
104332,319808,1
100304,310175,1
112967,313185,1
110998,306759,1
105323,318017,1
104150,300220,1
108081,317337,4
103120,304696,2
112575,309715,1
114192,302663,1
103245,302061,2
108431,307016,1
105924,310326,1
100647,317609,1
102935,309616,1
105389,311790,3
108043,302092,3
104974,301258,2
110728,304272,1
